brand,menu,category,calories,protein,fat,carbs,sodium,allergens,source_url,source_date,verified,allergen_known,allergy_source_url
스타벅스,시그니처 핫 초콜릿,초콜릿,405.0,12.0,15.0,38.0,130.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,아이스 시그니처 초콜릿,초콜릿,277.0,8.0,12.0,21.0,100.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,아이스 티라미수 초콜릿,초콜릿,360.0,8.0,12.0,38.0,140.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,티라미수 초콜릿,초콜릿,440.0,12.0,15.0,44.0,210.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,플러피 판다 아이스 초콜릿,초콜릿,415.0,11.0,16.0,39.0,150.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,플러피 판다 핫 초콜릿,초콜릿,470.0,12.0,17.0,48.0,160.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,딸기 콜드폼 딸기 라떼,기타,235.0,6.0,2.0,41.0,110.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,스타벅스 슬래머,기타,210.0,0.0,0.0,49.0,0.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,스팀 우유,기타,215.0,13.0,7.0,18.0,173.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,우유,기타,240.0,12.0,8.0,18.0,200.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,제주팔삭 셔벗,기타,95.0,0.0,0.0,22.0,5.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,ABC 클렌즈 190ML,올가니카,90.0,1.0,1.0,16.0,45.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,스퀴즈드 오렌지 주스 100ML,올가니카,50.0,1.0,0.0,9.0,0.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,케일 클렌즈 190ML,올가니카,90.0,1.0,2.0,15.0,15.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,딸기주스 190ML,과일 과채,110.0,0.0,0.0,25.0,30.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,망고주스 190ML,과일 과채,117.0,1.0,0.0,23.0,15.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,수박 주스 190ML,과일 과채,100.0,1.0,0.0,20.0,15.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,유기농 오렌지 100% 주스 190ML,과일 과채,95.0,2.0,0.0,20.0,5.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,케일&사과주스 190ML,과일 과채,105.0,0.0,0.0,26.0,25.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,한라봉주스 190ML,과일 과채,88.0,1.0,0.0,20.0,10.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,햇사과 주스 190ML,과일 과채,113.0,2.0,0.0,27.0,10.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,딸기 가득 요거트 190ML,요거트,155.0,4.0,3.2,21.0,50.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
스타벅스,블루베리 요거트 190ML,요거트,155.0,5.0,3.6,18.0,70.0,,https://www.starbucks.co.kr/menu/drink_list.do,2026-08-07,True,False,
KFC,오리지널치킨,치킨,271.0,20.0,4.2,0.0,544.0,계란|우유|대두|밀|닭고기,https://www.kfckorea.com/nas/kfcimg/info/info_nutrition.png,2026-07-21,True,True,https://www.kfckorea.com/nas/kfcimg/info/info_allergy.png
KFC,핫크리스피치킨,치킨,264.0,22.0,4.3,0.0,455.0,대두|밀|닭고기,https://www.kfckorea.com/nas/kfcimg/info/info_nutrition.png,2026-07-21,True,True,https://www.kfckorea.com/nas/kfcimg/info/info_allergy.png
KFC,갓양념치킨,치킨,261.0,15.0,3.5,6.0,504.0,대두|밀|쇠고기|닭고기|토마토,https://www.kfckorea.com/nas/kfcimg/info/info_nutrition.png,2026-07-21,True,True,https://www.kfckorea.com/nas/kfcimg/info/info_allergy.png
KFC,핫윙 2조각,치킨,182.0,10.0,3.9,0.0,445.0,대두|밀|닭고기,https://www.kfckorea.com/nas/kfcimg/info/info_nutrition.png,2026-07-21,True,True,https://www.kfckorea.com/nas/kfcimg/info/info_allergy.png
KFC,징거,버거,553.0,33.0,7.4,5.0,866.0,계란|우유|대두|밀|닭고기,https://www.kfckorea.com/nas/kfcimg/info/info_nutrition.png,2026-07-21,True,True,https://www.kfckorea.com/nas/kfcimg/info/info_allergy.png
KFC,징거타워,버거,720.0,36.0,11.0,9.0,1343.0,계란|우유|대두|밀|닭고기|토마토,https://www.kfckorea.com/nas/kfcimg/info/info_nutrition.png,2026-07-21,True,True,https://www.kfckorea.com/nas/kfcimg/info/info_allergy.png
KFC,트위스터,버거,360.0,18.0,4.4,4.0,1334.0,계란|우유|대두|밀|닭고기|토마토,https://www.kfckorea.com/nas/kfcimg/info/info_nutrition.png,2026-07-21,True,True,https://www.kfckorea.com/nas/kfcimg/info/info_allergy.png
KFC,징거BLT,버거,696.0,39.0,11.2,6.0,1146.0,계란|우유|대두|밀|돼지고기|닭고기|토마토,https://www.kfckorea.com/nas/kfcimg/info/info_nutrition.png,2026-07-21,True,True,https://www.kfckorea.com/nas/kfcimg/info/info_allergy.png
KFC,클래식징거통다리,버거,604.0,24.0,9.2,12.0,1010.0,계란|우유|대두|밀|닭고기|토마토,https://www.kfckorea.com/nas/kfcimg/info/info_nutrition.png,2026-07-21,True,True,https://www.kfckorea.com/nas/kfcimg/info/info_allergy.png
KFC,치즈징거통다리,버거,713.0,28.0,15.1,9.0,1386.0,계란|우유|대두|밀|닭고기,https://www.kfckorea.com/nas/kfcimg/info/info_nutrition.png,2026-07-21,True,True,https://www.kfckorea.com/nas/kfcimg/info/info_allergy.png
KFC,칙플레맵징거통다리,버거,695.0,24.0,10.1,18.0,1125.0,계란|우유|대두|밀|닭고기|토마토,https://www.kfckorea.com/nas/kfcimg/info/info_nutrition.png,2026-07-21,True,True,https://www.kfckorea.com/nas/kfcimg/info/info_allergy.png
KFC,칙플레맵징거타워,버거,803.0,37.0,11.8,16.0,1386.0,계란|우유|대두|밀|닭고기|토마토,https://www.kfckorea.com/nas/kfcimg/info/info_nutrition.png,2026-07-21,True,True,https://www.kfckorea.com/nas/kfcimg/info/info_allergy.png
KFC,칙플레맵징거더블다운,버거,946.0,46.0,18.4,6.0,1626.0,우유|대두|밀|돼지고기|닭고기|토마토,https://www.kfckorea.com/nas/kfcimg/info/info_nutrition.png,2026-07-21,True,True,https://www.kfckorea.com/nas/kfcimg/info/info_allergy.png
KFC,프렌치프라이,사이드,144.0,2.0,1.0,0.0,366.0,대두,https://www.kfckorea.com/nas/kfcimg/info/info_nutrition.png,2026-07-21,True,True,https://www.kfckorea.com/nas/kfcimg/info/info_allergy.png
KFC,에그타르트,사이드,215.0,3.0,8.5,8.0,105.0,계란|우유|대두|밀|쇠고기,https://www.kfckorea.com/nas/kfcimg/info/info_nutrition.png,2026-07-21,True,True,https://www.kfckorea.com/nas/kfcimg/info/info_allergy.png
KFC,코울슬로,사이드,139.0,2.0,1.9,15.0,190.0,,https://www.kfckorea.com/nas/kfcimg/info/info_nutrition.png,2026-07-21,True,True,https://www.kfckorea.com/nas/kfcimg/info/info_allergy.png
KFC,아메리카노,음료,7.0,0.0,0.0,0.0,3.0,,https://www.kfckorea.com/nas/kfcimg/info/info_nutrition.png,2026-07-21,True,True,https://www.kfckorea.com/nas/kfcimg/info/info_allergy.png
써브웨이,로스트 치킨 아보카도,샌드위치(기본 레시피),356.0,26.6,2.1,9.0,694.0,,https://www.subway.co.kr/menuView/sandwich?menuItemIdx=1613,2026-08-07,True,False,
써브웨이,아기맹새우,샌드위치(기본 레시피),511.0,22.0,6.4,10.5,1028.0,,https://www.subway.co.kr/menuView/sandwich?menuItemIdx=1612,2026-08-07,True,False,
써브웨이,피자썹,샌드위치(기본 레시피),551.0,22.9,9.5,5.9,1183.0,,https://www.subway.co.kr/menuView/sandwich?menuItemIdx=1611,2026-08-07,True,False,
써브웨이,안창 비프&머쉬룸,샌드위치(기본 레시피),292.0,16.5,2.5,8.0,598.0,,https://www.subway.co.kr/menuView/sandwich?menuItemIdx=1514,2026-08-07,True,False,
써브웨이,스테이크 & 치즈,샌드위치(기본 레시피),355.0,28.1,4.2,8.8,780.0,,https://www.subway.co.kr/menuView/sandwich?menuItemIdx=1519,2026-08-07,True,False,
써브웨이,이탈리안 비엠티,샌드위치(기본 레시피),388.0,21.0,5.9,8.6,1064.0,,https://www.subway.co.kr/menuView/sandwich?menuItemIdx=1528,2026-08-07,True,False,
써브웨이,로티세리 바비큐 치킨,샌드위치(기본 레시피),327.0,29.1,2.5,7.8,542.0,,https://www.subway.co.kr/menuView/sandwich?menuItemIdx=1406,2026-08-07,True,False,
써브웨이,에그마요,샌드위치(기본 레시피),416.0,16.4,4.8,7.7,554.0,,https://www.subway.co.kr/menuView/sandwich?menuItemIdx=1530,2026-08-07,True,False,
써브웨이,안창 비프,샌드위치(기본 레시피),342.0,21.6,4.3,8.3,830.0,,https://www.subway.co.kr/menuView/sandwich?menuItemIdx=1515,2026-08-07,True,False,
써브웨이,잠봉 플러스,샌드위치(기본 레시피),475.0,24.3,7.3,6.4,828.0,,https://www.subway.co.kr/menuView/sandwich?menuItemIdx=1571,2026-08-07,True,False,
써브웨이,치킨 베이컨 아보카도,샌드위치(기본 레시피),355.0,20.2,3.2,9.0,940.0,,https://www.subway.co.kr/menuView/sandwich?menuItemIdx=1448,2026-08-07,True,False,
써브웨이,스파이시 쉬림프,샌드위치(기본 레시피),245.0,16.5,0.9,9.1,570.0,,https://www.subway.co.kr/menuView/sandwich?menuItemIdx=1518,2026-08-07,True,False,
써브웨이,쉬림프,샌드위치(기본 레시피),241.0,16.3,0.6,7.9,415.0,,https://www.subway.co.kr/menuView/sandwich?menuItemIdx=1520,2026-08-07,True,False,
써브웨이,로스트 치킨,샌드위치(기본 레시피),300.0,26.0,1.3,8.7,605.0,,https://www.subway.co.kr/menuView/sandwich?menuItemIdx=1401,2026-08-07,True,False,
써브웨이,풀드포크 바비큐,샌드위치(기본 레시피),327.0,24.8,2.1,7.8,689.0,,https://www.subway.co.kr/menuView/sandwich?menuItemIdx=1524,2026-08-07,True,False,
써브웨이,써브웨이 클럽,샌드위치(기본 레시피),299.0,19.8,2.4,8.53,853.0,,https://www.subway.co.kr/menuView/sandwich?menuItemIdx=1511,2026-08-07,True,False,
써브웨이,치킨 데리야끼,샌드위치(기본 레시피),314.0,26.5,1.2,10.1,698.0,,https://www.subway.co.kr/menuView/sandwich?menuItemIdx=1521,2026-08-07,True,False,
써브웨이,스파이시 이탈리안,샌드위치(기본 레시피),464.0,20.7,9.1,8.7,1250.0,,https://www.subway.co.kr/menuView/sandwich?menuItemIdx=1522,2026-08-07,True,False,
써브웨이,잠봉,샌드위치(기본 레시피),376.0,18.3,4.7,6.0,621.0,,https://www.subway.co.kr/menuView/sandwich?menuItemIdx=1570,2026-08-07,True,False,
써브웨이,비엘티,샌드위치(기본 레시피),300.0,15.9,3.7,7.9,666.0,,https://www.subway.co.kr/menuView/sandwich?menuItemIdx=1529,2026-08-07,True,False,
써브웨이,치킨 슬라이스,샌드위치(기본 레시피),265.0,18.6,0.9,8.7,751.0,,https://www.subway.co.kr/menuView/sandwich?menuItemIdx=1449,2026-08-07,True,False,
써브웨이,머쉬룸,샌드위치(기본 레시피),245.0,11.8,0.6,7.7,376.0,,https://www.subway.co.kr/menuView/sandwich?menuItemIdx=1526,2026-08-07,True,False,
써브웨이,참치,샌드위치(기본 레시피),316.0,26.9,1.4,7.6,535.0,,https://www.subway.co.kr/menuView/sandwich?menuItemIdx=1532,2026-08-07,True,False,
써브웨이,에그 슬라이스,샌드위치(기본 레시피),279.0,15.2,2.3,7.6,447.0,,https://www.subway.co.kr/menuView/sandwich?menuItemIdx=1469,2026-08-07,True,False,
써브웨이,베지,샌드위치(기본 레시피),209.0,9.2,0.6,7.6,262.0,,https://www.subway.co.kr/menuView/sandwich?menuItemIdx=1403,2026-08-07,True,False,
이디야,(L) 얼박사 코코 에이드,음료,123.0,1.0,0.0,28.0,154.0,,https://ediya.com/contents/drink.html,2026-08-07,True,False,
이디야,(EX) 얼박사 코코 에이드,음료,178.0,2.0,0.0,41.0,229.0,,https://ediya.com/contents/drink.html,2026-08-07,True,False,
이디야,(L) 얼박삿추,음료,117.0,2.0,0.0,25.0,149.0,,https://ediya.com/contents/drink.html,2026-08-07,True,False,
이디야,(EX) 얼박삿추,음료,172.0,2.0,0.0,38.0,223.0,,https://ediya.com/contents/drink.html,2026-08-07,True,False,
이디야,(L) 얼박삿추(디카페인 원두),음료,114.0,2.0,0.0,25.0,149.0,,https://ediya.com/contents/drink.html,2026-08-07,True,False,
이디야,(EX) 얼박삿추(디카페인 원두),음료,169.0,2.0,0.0,38.0,223.0,,https://ediya.com/contents/drink.html,2026-08-07,True,False,
이디야,(L) 얼박사 젤리 플랫치노,음료,206.0,2.0,0.0,47.0,263.0,,https://ediya.com/contents/drink.html,2026-08-07,True,False,
이디야,(EX) 얼박사 젤리 플랫치노,음료,303.0,3.0,0.0,69.0,378.0,,https://ediya.com/contents/drink.html,2026-08-07,True,False,
이디야,햄 치즈 샌드위치,베이커리,210.0,7.0,4.0,6.0,355.0,계란|우유|대두|밀|돼지고기|닭고기,https://ediya.com/contents/bakery.html,2026-08-07,True,True,
이디야,에그 포테이토 샌드위치,베이커리,180.0,4.0,3.0,8.0,235.0,계란|우유|대두|밀,https://ediya.com/contents/bakery.html,2026-08-07,True,True,
이디야,딸기 샌드위치,베이커리,194.0,3.0,2.0,17.0,165.0,우유|대두|밀,https://ediya.com/contents/bakery.html,2026-08-07,True,True,
이디야,땅콩 샌드위치,베이커리,240.0,6.0,5.0,7.0,230.0,우유|대두|밀|땅콩,https://ediya.com/contents/bakery.html,2026-08-07,True,True,
이디야,바스크치즈케이크,베이커리,306.0,6.0,13.0,13.0,170.0,계란|우유|아황산류,https://ediya.com/contents/bakery.html,2026-08-07,True,True,
이디야,현미 소불고기볶음밥,베이커리,420.0,16.0,2.0,8.0,830.0,우유|대두|밀|돼지고기|쇠고기|닭고기|토마토,https://ediya.com/contents/bakery.html,2026-08-07,True,True,
이디야,크림 퐁듀 김치볶음밥,베이커리,505.0,10.0,5.0,3.0,1115.0,우유|대두|밀|새우|쇠고기|닭고기,https://ediya.com/contents/bakery.html,2026-08-07,True,True,
이디야,저당 오리지널 떡볶이,베이커리,494.0,8.0,1.0,2.0,1289.0,우유|대두|밀|돼지고기|쇠고기|닭고기|토마토|아황산류|조개류,https://ediya.com/contents/bakery.html,2026-08-07,True,True,
배스킨라빈스,비스코프 에스프레소 크런치,아이스크림,297.0,4.0,8.0,25.0,140.0,우유|대두|밀,https://www.baskinrobbins.co.kr/menu/view.php?seq=1123,2026-08-07,True,True,
배스킨라빈스,산딸기가 끌리는 연유,아이스크림,189.0,2.0,3.1,26.0,38.0,우유,https://www.baskinrobbins.co.kr/menu/view.php?seq=1121,2026-08-07,True,True,
배스킨라빈스,고무고무 블루베리 마카롱,아이스크림,243.0,3.0,6.0,28.0,67.0,계란|우유,https://www.baskinrobbins.co.kr/menu/view.php?seq=1075,2026-08-07,True,True,
배스킨라빈스,트로피컬 콜라다,아이스크림,177.0,1.0,1.2,26.0,16.0,우유,https://www.baskinrobbins.co.kr/menu/view.php?seq=1118,2026-08-07,True,True,
배스킨라빈스,블루 서퍼 비치,아이스크림,277.0,4.0,10.0,19.0,175.0,우유|대두|밀,https://www.baskinrobbins.co.kr/menu/view.php?seq=1076,2026-08-07,True,True,
배스킨라빈스,훌라훌라 코코넛,아이스크림,248.0,3.0,8.0,27.0,96.0,우유,https://www.baskinrobbins.co.kr/menu/view.php?seq=1119,2026-08-07,True,True,
배스킨라빈스,바삭한 쫀꾸렛,아이스크림,312.0,5.0,10.0,26.0,144.0,계란|우유|대두|밀,https://www.baskinrobbins.co.kr/menu/view.php?seq=1122,2026-08-07,True,True,
배스킨라빈스,버즈의 애플 리치 빔,아이스크림,204.0,2.0,2.0,31.0,26.0,우유|대두,https://www.baskinrobbins.co.kr/menu/view.php?seq=1038,2026-08-07,True,True,
배스킨라빈스,우디의 후르츠 어드벤처,아이스크림,162.0,0.0,0.4,28.0,11.0,우유|복숭아,https://www.baskinrobbins.co.kr/menu/view.php?seq=1037,2026-08-07,True,True,
배스킨라빈스,두바이에서 온 엄마는 외계인,아이스크림,295.0,5.0,8.0,24.0,153.0,우유|대두|밀,https://www.baskinrobbins.co.kr/menu/view.php?seq=933,2026-08-07,True,True,
배스킨라빈스,레인보우 샤베트,아이스크림,163.0,1.0,1.2,25.0,15.0,우유,https://www.baskinrobbins.co.kr/menu/view.php?seq=1070,2026-08-07,True,True,
배스킨라빈스,그린티,아이스크림,250.0,4.0,8.0,22.0,73.0,우유,https://www.baskinrobbins.co.kr/menu/view.php?seq=1060,2026-08-07,True,True,
배스킨라빈스,메롱 멜론,아이스크림,218.0,2.0,3.8,25.0,41.0,우유,https://www.baskinrobbins.co.kr/menu/view.php?seq=1051,2026-08-07,True,True,
배스킨라빈스,(Lessly Edition) 바 베 바,아이스크림,135.0,3.0,1.7,17.0,45.0,우유,https://www.baskinrobbins.co.kr/menu/view.php?seq=944,2026-08-07,True,True,
배스킨라빈스,(Lessly Edition) 엄마는 외계인,아이스크림,156.0,5.0,3.8,14.0,57.0,우유|대두|밀,https://www.baskinrobbins.co.kr/menu/view.php?seq=777,2026-08-07,True,True,
배스킨라빈스,사랑에 빠진 딸기,아이스크림,292.0,4.0,8.0,26.0,103.0,계란|우유|대두|밀|땅콩,https://www.baskinrobbins.co.kr/menu/view.php?seq=786,2026-08-07,True,True,
배스킨라빈스,엄마는 외계인,아이스크림,296.0,5.0,11.0,23.0,114.0,우유|대두|밀,https://www.baskinrobbins.co.kr/menu/view.php?seq=17,2026-08-07,True,True,
배스킨라빈스,민트 초콜릿 칩,아이스크림,259.0,4.0,9.0,23.0,81.0,우유|대두,https://www.baskinrobbins.co.kr/menu/view.php?seq=6,2026-08-07,True,True,
배스킨라빈스,뉴욕 치즈케이크,아이스크림,275.0,4.0,10.0,21.0,105.0,우유|대두|밀,https://www.baskinrobbins.co.kr/menu/view.php?seq=3,2026-08-07,True,True,
배스킨라빈스,체리쥬빌레,아이스크림,239.0,3.0,7.0,28.0,48.0,우유,https://www.baskinrobbins.co.kr/menu/view.php?seq=24,2026-08-07,True,True,
배스킨라빈스,슈팅스타,아이스크림,260.0,3.0,7.0,27.0,65.0,우유|대두|밀,https://www.baskinrobbins.co.kr/menu/view.php?seq=15,2026-08-07,True,True,
배스킨라빈스,오레오 쿠키 앤 크림,아이스크림,254.0,4.0,8.0,20.0,92.0,우유|대두|밀,https://www.baskinrobbins.co.kr/menu/view.php?seq=19,2026-08-07,True,True,
배스킨라빈스,베리베리 스트로베리,아이스크림,228.0,3.0,7.0,24.0,69.0,우유,https://www.baskinrobbins.co.kr/menu/view.php?seq=12,2026-08-07,True,True,
배스킨라빈스,31요거트,아이스크림,198.0,5.0,4.0,26.0,67.0,우유|대두,https://www.baskinrobbins.co.kr/menu/view.php?seq=1,2026-08-07,True,True,
배스킨라빈스,바람과 함께 사라지다,아이스크림,269.0,4.0,8.0,25.0,95.0,계란|우유|대두|밀,https://www.baskinrobbins.co.kr/menu/view.php?seq=8,2026-08-07,True,True,
배스킨라빈스,피스타치오 아몬드,아이스크림,302.0,7.0,8.0,27.0,72.0,우유,https://www.baskinrobbins.co.kr/menu/view.php?seq=29,2026-08-07,True,True,
배스킨라빈스,초콜릿 무스,아이스크림,318.0,5.0,12.0,27.0,96.0,우유|대두,https://www.baskinrobbins.co.kr/menu/view.php?seq=28,2026-08-07,True,True,
배스킨라빈스,초콜릿,아이스크림,274.0,5.0,8.0,24.0,85.0,우유,https://www.baskinrobbins.co.kr/menu/view.php?seq=27,2026-08-07,True,True,
배스킨라빈스,아몬드 봉봉,아이스크림,312.0,5.0,8.0,26.0,94.0,우유|대두,https://www.baskinrobbins.co.kr/menu/view.php?seq=16,2026-08-07,True,True,
배스킨라빈스,바닐라,아이스크림,246.0,4.0,8.0,21.0,74.0,우유,https://www.baskinrobbins.co.kr/menu/view.php?seq=7,2026-08-07,True,True,
파리바게뜨,PARIS BAGUETTE,공식 제품,250.0,6.0,3.4,16.0,180.0,계란|우유|대두|밀|땅콩,https://www.paris.co.kr/product/red-bean-soboro-bread/,2026-08-07,True,True,
